word_list,humor_rating
femme,60.809452217461626
femur,56.77563733736542
fence,50.60669144286535
feral,58.5577049051448
ferns,59.20521909944854
ferry,50.008002763211266
fetal,52.33609500529859
fetch,58.62271042125485
feted,57.324741498843494
fetid,60.18783583045952
fetus,51.39962454066376
feuds,56.85906660089566
fever,47.80787606793306
fewer,49.90258373201903
fiber,50.87839251388832
fiefs,58.22936891187556
field,46.34372651187597
fiend,63.08372865989602
fiery,53.1949574343987
fifth,49.844291652037974
fifty,55.83436216256873
fight,52.111851279546954
filch,67.40872517782844
filed,42.67359998933279
filer,51.95779562225017
files,45.277242736808134
filet,62.99171748789873
filly,60.339536363295096
films,52.32279287934168
filth,57.007471256480954
final,44.13184657401583
finch,59.939137208735495
finds,52.933958221011444
fined,48.08610017576463
finer,57.11270829255949
fines,47.165478650009284
fired,47.01963803845345
fires,44.74779075572289
firms,47.32701486531001
first,43.71837940436912
firth,56.50281861107112
fishy,61.3154569830997
fists,59.57180481280116
fives,60.45446642858447
fixed,50.16392776055143
fixer,59.09750430910731
fjord,60.15930197532006
flack,62.89007696191563
flags,50.86399167077867
flail,67.75047511994478
flair,59.91635067664245
flake,63.33772426485617
flaky,68.68852135877293
flame,54.26403772148993
flank,57.195081395371815
flaps,60.10005989205121
flare,50.65649259794687
flash,54.81380626872088
flask,61.309111714356895
flats,52.29218792103527
flaws,51.724983118611945
fleas,58.05136532410011
fleck,66.0327217643277
flees,56.309070509529775
fleet,47.42655200811361
flesh,63.144597784090806
fleur,61.58875438735203
flick,64.56968717485111
flied,52.27802010644916
flier,53.79292123246509
flies,56.45272256339614
fling,67.33201894265004
flint,54.61217378196248
flips,64.28307221171806
flirt,66.48897745071429
float,57.70390558953645
flock,61.46339393162276
flood,45.984603683251606
floor,49.84966891016354
flops,59.69736328255631
flora,55.27919213008839
floss,62.921274408681256
flour,55.009113118829646
flout,59.04031718045816
flown,54.812318044806005
flows,51.62222314894948
flubs,65.14616168381265
fluff,71.40512723803018
fluid,57.358029291211
fluke,63.9185742652936
flume,63.26660522118192
flung,62.65246672331101
flunk,63.466830994069234
fluor,59.618744869081006
flush,57.65202976586123
flute,61.33252275881117
flyby,65.46031450843783
flyer,53.75308460989292
foams,57.79805798354745
foamy,64.58081905831995
focal,48.39335915597949
focus,47.53241492433977
foggy,57.63282994291686
foils,57.50995518872318
foist,59.368704464746834
folds,60.61176022069084
folic,60.6201428909589
folks,62.48370886814753
folly,60.73873515990812
fonts,51.76797056305567
foods,54.99127097633563
fools,66.21884044956101
foray,58.15271388153407
force,47.059400002507
fords,59.77093986593911
forge,51.05629592907656
forgo,56.95095280121946
forks,58.21286590963538
forms,47.216587656318474
forte,56.083217531611275
forth,50.614255666595604
forts,55.545496247291126
forty,53.324554104609916
forum,45.69750336229457
fosse,62.475873591363886
fouls,53.38391692000373
found,47.32589277325435
fours,58.385101925965756
foxes,58.757535708030304
foyer,56.705480070002444
frail,54.22863417477421
frame,49.965713839456676
franc,52.57910274278317
frank,56.107482116083986
fraud,44.51999837068093
freak,61.32696878893292
freed,50.298736723794974
freer,54.97267504865223
frees,52.57979421480119
freon,52.99274876160547
frere,62.46779771489058
fresh,50.19218609632625
frets,58.89651667213152
friar,58.69531304762905
fried,59.35548260025404
fries,62.34189302139981
frill,64.95106029969271
frisk,57.75287964588776
fritz,56.89326729403153
frock,69.08543721483287
frogs,63.02133402784725
frond,64.56852516966299
front,50.121247342419665
frost,50.97139140559789
froth,64.4421048020047
frown,61.688471880712456
froze,54.75724940443381
fruit,57.718119255945076
frump,74.59065402825614
fryer,57.16071049498906
fucks,68.9394417780792
fudge,64.75271693650518
fudgy,72.83518045003969
fuels,51.41542020810543
fugue,63.57771720828556
fully,52.31913644537798
fumed,62.8942003287503
fumes,53.40892230231913
funds,48.608668756630934
fungi,57.05166278723216
funks,62.89847539457051
funky,68.57804136469707
funny,65.83971659414289
furor,54.96760083548652
furry,68.80687996797916
fused,60.32351863767285
fuses,55.55378869139152
fussy,66.60549038145294
futon,61.395710045328194
fuzzy,68.92393567636613
gabby,69.60884300376844
gable,55.04708435408565
gaffe,59.34696092580565
gaily,70.65758918395697
gains,51.35540976670333
gamba,61.778130349186256
gamer,56.58734298467921
games,47.49096216155831
gamma,50.60613707569283
gamut,55.35981473284208
gangs,47.74400272691468
garbo,65.58925925697355
garth,61.216623714456674
gasps,64.40797446773787
gated,51.71779675917915
gates,48.618295513579305
gator,59.34112884875116
gaudy,65.29847084807584
gauge,48.38053457978924
gaunt,56.07530274124988
gauss,58.76075147737237
gauze,57.974024209021486
gavel,57.98277017275855
gawky,72.94525614758074
gayer,69.48743614962365
gazed,61.13777508130002
gazes,63.35547015959317
gears,54.674356675684436
gecko,63.35746725697135
geeky,66.69515325592383
geese,55.11062081440303
geist,61.724873835992476
gemma,67.62324368013184
genie,57.08852538458947
genoa,53.794521374541496
genre,52.31752278607625
genus,54.399260366033815
germs,54.72551141281014
ghost,54.561108804481954
ghoul,70.68479183775267
giant,54.328037721970155
giddy,66.86510777850478
gifts,54.942643314081856
gills,64.11183089411662
gimme,64.05360650364561
ginny,68.29047176580826
girds,57.52719611162739
girls,53.38970506060852
girth,63.018234425815585
given,48.00439385382427
giver,61.85867979705861
gives,51.96026566781755
gizmo,67.09959506069731
glace,64.5581502475078
glade,61.08583882139954
gland,59.060822479351444
glare,50.46184300569715
glass,51.42094233713225
glaze,58.9381602604741
gleam,64.38541213214873
glean,55.611983180652885
glens,60.39806668318347
glide,65.0912850029999
glint,64.37636447608016
glitz,60.77049951925461
gloat,63.39875060333003
globe,53.66956266200836
globs,65.22580115259085
gloom,56.62595877585922
glory,60.14489109164248
gloss,54.68755994324454
glove,55.73808194190508
glows,64.89221768415997
glued,62.22912756201865
glues,61.603536444541994
gnash,63.75852430302667
gnats,58.810880423588955
gnaws,63.91835062961096
gnome,60.76234623929711
goals,46.7498614502668
goats,57.13489177968974
godly,63.09267795503243
goers,57.615745814402665
going,53.27608755528253
golds,58.058650304422414
golem,60.29696594684491
golfs,63.17227071107159
golly,70.81118181641273
gonad,65.39212101875817
goner,62.715175282603056
gonna,60.212335121336906
goods,46.17913627698077
goody,66.08621946611649
gooey,70.29106714363039
goofy,73.7491693468379
goons,62.98403698817806
goose,62.50410627994612
gored,56.09863549574686
gores,59.396228829707866
gorge,56.90925019489636
gouge,59.382726784384424
gourd,61.82861355017074
gouty,63.05985319058201
gowns,55.672706794764096
goyim,68.12632078290389
grabs,58.981405449361986
grace,55.54748002331147
grade,47.893876965965816
grads,57.33186903106692
graft,50.23160278471874
grail,60.86721842281369
grain,50.658779177519335
grama,57.85294752784816
grams,53.324708361595036
grand,52.966417222159656
grant,45.89817955234563
grape,54.714634456954144
graph,53.6779341337169
grasp,58.85280975203276
grass,54.594493542043566
grate,60.70469594362598
grave,49.881345667763654
gravy,64.29654332060926
grays,56.853692523417806
graze,62.87809592109155
great,50.93674808687205
grebe,60.500043107128754
greed,53.171259292199466
greek,50.413132266990274
green,48.53645285629059
greet,57.95380437684854
grids,52.60033967060612
grief,48.73059483930973
grill,57.259853358758264
grime,56.35554733818218
grimy,61.94939493954042
grind,56.45324014948845
grins,67.74844670383078
gripe,57.78134966944329
grips,53.77569916661416
grist,57.46586019033973
grits,63.0907413600811
groan,61.696145742894736
groat,64.49972025404395
groin,55.10603941096717
groom,63.692847987639155
grope,67.39379800278729
gross,51.313588499336646
group,50.086814210241684
grout,56.1486133132892
grove,53.248309760638115
growl,66.88126786376645
grown,53.11497856787592
grows,56.01489715147601
grubs,62.692358042232364
gruel,67.5260204855415
gruff,65.92629746763869
grump,73.44532574118533
grunt,65.30304789115257
guano,63.12846478898045
guard,48.29716147597082
guava,61.61346585648775
guess,61.95179506915508
guest,50.63166109450809
guide,49.885141637339494
guild,52.178323510808255
guile,59.76268812606749
guilt,51.95064574580094
guise,55.68635730553784
gulag,61.278027946886624
gulch,60.84394478064294
gulfs,61.99816915504638
gulls,61.50044323807992
gully,60.982460160802816
gulps,70.26363369515539
gumbo,65.49837010045837
gummy,71.2557387914209
gunny,65.6385844881662
guppy,72.45862243615107
gurus,65.0958472358522
gusto,64.29698074835827
gusts,54.50920894107123
gusty,56.183037503036154
gutsy,61.42808177146384
gypsy,61.15344959110147
gyros,61.00991043263299
habit,55.885752495759746
hacks,61.510313171789704
hades,61.08264321146633
haiku,64.7151218439626
hails,52.269409505564
hairs,59.24371068911723
hairy,61.69924150253976
hakim,56.00748809228769
hales,57.07087515552206
halon,51.189878598969244
halos,59.324693635120084
halts,52.54872871520515
halve,55.9689536710302
hands,53.158634003582684
handy,57.249362035710334
hangs,57.60687282845903
hanks,63.36722778662545
hanky,66.8985795172532
happy,59.05140870100326
hards,65.75182646043089
hardy,56.99966543461197
harem,62.690709872887155
hares,57.78232538462551
harms,50.22550116380931
harps,59.79586347628971
harry,56.26497718232853
harsh,46.08875429692679
harts,63.08163483821902
hasta,59.321994908097885
haste,54.08543850921821
hasty,53.096242157396865
hatch,58.40657847053697
hated,55.04656463474139
hater,62.692291602536535
hates,58.59921201547452
hauls,60.62807957454593
haunt,53.950982275029375
haute,59.96383324621293
haven,52.941024483673615
haver,65.39180369915232
haves,58.401044733007765
havoc,51.04962515028948
hawks,59.78436399256529
hazel,60.083134271033295
heads,53.407608504966575
heady,58.61725749602161
heals,58.46274912447757
heaps,58.16977581373377
heard,51.48595099529405
hears,55.588195908477616
heart,47.439502981966
heath,48.8547628173833
heats,52.58341828831211
heave,60.051613408128254
heavy,45.43162935599455
hedge,52.736525430985424
heels,50.70398150898142
hefty,55.80225074040884
heirs,50.10037540653644
heist,50.614375119921924
helix,54.92927451371628
hello,61.36322853764746
helms,54.38456618347662
helps,50.22876626788977
hence,52.47607597153826
henna,55.072336560691724
henry,53.777246660297074
herbs,53.03908620670556
herds,53.70621098399721
heron,58.95672436891866
heros,58.206819884335786
hertz,54.953968691978694
hicks,60.92854398720465
hider,66.92267208804802
hides,57.807787521705535
highs,50.05349977500506
hight,57.94605737871921
hiked,56.26685677904642
hiker,57.36309294259313
hikes,53.1290167950754
hills,54.383866419616666
hilly,54.01643893364409
hinds,62.92521810679382
hinge,51.16788512479903
hints,53.436334372915965
hippo,62.37148030205552
hired,48.327657448749086
hires,53.18759601841873
hitch,55.615154943656805
hives,52.70010354424075
hoard,59.457726909202805
hoary,60.260532926483386
hobby,60.38175033689862
hocus,61.17396081337445
hogan,57.17170501180211
hoist,58.57501822668878
hokey,65.82294549543434
hokum,70.41447535651021
holds,50.932359184165946
holed,55.00657168960214
holes,50.67827149054271
holly,58.53121693993397
homed,56.99532219124778
homer,51.71013319319289
homes,44.13150064338008
homey,63.33744600507454
homme,57.27571373874639
honda,55.05304759384768
honed,54.639318496057456
honey,58.306308768561095
honky,70.37992788480031
honor,51.112163272708926
hooch,62.255763207062614
hoofs,63.267770232034806
hooks,60.5519938644986
hooky,64.9899658698972
hoops,61.569604506894954
hoped,50.001470276834915
hopes,48.20998905462834
hoppy,65.71562360176962
horde,56.12482884062399
horns,58.15547205706797
horny,65.3826739759323
horse,52.49228249981161
horst,50.08602974287738
hosed,57.44208017692448
hoses,53.896505222844695
hosts,49.85356079245692
hotel,45.78054673316736
hotly,56.849032566188804
hough,58.06443754784161
hound,63.87136227414253
hours,45.898226967946705
house,49.64025865854704
hovel,62.95742950055351
hover,58.672363709543184
howdy,69.85062132116005
howls,62.548551974688415
hubby,71.90536596890576
huffy,72.254126345417
hulks,62.376730317746194
human,54.374645329422925
humid,57.93152837957269
humor,63.519983347929966
humph,75.35068357106529
humus,68.15583299692237
hunch,62.58759774534758
hunks,65.09638262607075
hunky,70.79801523238702
hunts,56.39079819590063
hurry,60.42051305300433
hurst,54.22300836406022
hurts,53.98322727521955
husks,62.336624581803676
husky,67.1001710067863
hussy,73.7921500976798
hutch,59.86181472360469
hydra,60.76233182983602
hydro,53.26550057037971
hyena,63.94421089567783
hymen,58.70896388197106
hymns,55.62350084070548
hyped,57.40039392541985
hyper,56.282161432458665
hypes,63.00274113922936
icing,54.979518994597946
icons,54.847604731370964
ideal,50.66559110039979
ideas,51.963536426798186
idiom,60.93530648339737
idiot,63.54679648917305
idled,52.82939091246743
idler,61.66370658589847
idles,60.54629501615672
idols,57.50852422442857
idyll,65.20114679847678
igloo,62.98461496040426
image,49.307121939772294
imbed,64.6314977357575
imbue,64.73620951155323
impel,59.02780280922412
imply,58.217130143049395
inane,62.3508039744234
incur,50.56951973453065
index,44.378899064331215
india,50.70290824082849
indie,52.90736140915654
inept,52.87509131221912
inert,51.40240344545457
infer,56.15176535542959
infra,55.141242959518934
ingle,61.469091660877126
ingot,52.512475776695666
inlay,53.34843513278204
inlet,51.668340897301405
inner,54.083133519761375
input,47.336884050247775
inset,51.69712689462352
intel,48.972723189397364
inter,43.98714140431968
intra,46.87022682408803
intro,57.86922480397283
inure,56.779169975989134
ionic,53.216911379563086
irate,51.49056117469569
irked,55.79624634069707
irons,52.74441337429084
irony,59.818255184132596
isles,55.1896039825958
islet,51.726110905071266
issue,47.80754051265222
itchy,58.079052396748736
items,44.10692351568852
ivory,54.3280176629007
jacks,62.17616072754318
jaded,62.1513320713386
jades,60.15372464474594
jaffa,66.82917435673741
jager,65.83208891076188
jails,51.14999784580216
james,52.82601526674343
japan,52.1994426401095
jaunt,63.250363028821674
jazzy,68.9541617211923
jeans,56.05821873393325
jello,65.89903995400883
jelly,65.7160621473095
jerks,68.69439057677496
jerky,63.53874761481355
jerry,54.32485037516846
jests,68.37677294617515
jesus,60.95401978003014
jetty,54.67917440961725
jewel,59.80665678087963
jiffy,68.82143803440198
jihad,52.9834617987833
jimmy,64.48372028520437
jocks,67.54649292295001
johns,55.53439137135444
joins,49.16393756468974
joint,45.80244624323761
joist,54.65936231163882
joked,68.42565620680075
joker,63.61033979147038
jokes,63.73326789914253
jolly,68.75314678832753
jolts,57.10033122898545
jones,58.793684306631306
joule,63.586084352108145
joust,63.18679642310177
judas,69.78498256521027
judge,51.30616473194382
juice,63.36926667093414
juicy,70.06061931286303
jukes,67.83106134100838
julep,72.26335870416271
jumbo,61.20131309033346
jumps,62.233788219729945
jumpy,67.4037307199197
junco,70.16014129900677
junky,68.66191005052872
junta,52.22924284238502
juror,53.952564919084196
kanji,57.3715331960847
kappa,58.81094457594109
karat,55.153132283673884
karma,59.39318713248781
karst,52.67704957438326
kasha,66.20747405150948
kayak,59.380850110900255
kazoo,71.66240771862537
keeps,54.50819230842814
kelly,61.367340405987086
ketch,59.36244532786686
keyed,51.49529487039693
khaki,59.43107084592465
kicks,56.50972609553324
kiddy,69.80969583648579
kills,49.58501741344247
kilns,52.93607092971617
kilos,57.719495070284076
kilts,62.291191844590315
kinda,64.96425476700436
kinds,54.78631134079698
kings,58.728646371776804
kinky,69.94515935250779
kiosk,54.34371948633026
kites,56.57677846698782
kitty,62.84848758815187
klutz,72.2435309180992
knack,62.280202685955075
knave,67.67279851099399
knead,62.20990005716935
kneed,57.99454041850029
kneel,60.48357113939058
knees,57.458677243712344
knell,59.10653543798647
knelt,59.370918277079795
knife,51.741964967356594
knits,58.059486480528605
knobs,60.29935617578995
knock,60.423873444706544
knoll,59.308624719685014
knots,54.523975994169795
known,51.43383805019832
knows,58.934342870509
koala,60.9442735312858
kooky,74.57486826089286
koran,58.44658345824055
kraut,65.14162307359324
krill,59.96348147681776
krona,55.73428123317663
krone,54.103259176218856
kudos,65.51923854287828
kudzu,66.60178759385842
label,48.23685964491647
labor,47.02313102324647
laced,55.52853693083341
laces,61.00407244507523
lacey,63.709706800087915
lacks,53.25000168884658
laden,50.71520659552908
ladle,61.71896288828615
lager,57.17827166166416
laird,59.80924580876625
laity,56.2288295830386
laker,60.099612635260755
lakes,52.32922711813605
lambs,57.81977307341852
lamer,65.73650223588571
lamps,53.160921158542315
lanai,59.3113998638658
lance,55.85183725947269
lands,52.395478646155716
lanes,49.08268455062827
lanky,63.67134900338334
lapel,59.090647970123705
lapin,67.60924597764289
lapis,59.636250627872954
lapse,50.02167559435561
larch,57.85749680664881
large,45.60963886792319
largo,56.796867568177284
larks,67.95979475215054
larva,57.456634660674325
laser,46.82663122330146
lasso,64.06808757496496
lasts,53.32103285056549
latch,59.307315683057936
later,44.02568374839615
latex,54.31395518524225
lathe,53.196950906663474
latte,61.887134101883404
laude,54.42252185027503
lauds,56.89905049423357
laugh,68.77893881766227
laura,58.98187750808025
laver,61.25084405891784
lawns,55.47613631792138
layer,50.01548814140901
leach,51.68114673971473
leads,46.8185657722891
leafs,57.967810531003266
leafy,59.18357627233922
leaks,50.19517044345963
leaky,54.29957579315274
leans,58.87458257923019
leant,60.78205967857348
leaps,57.83888610836942
leapt,57.33143979159363
learn,49.689619589509995
leary,57.77867602582852
lease,45.12416141739864
leash,59.69835241101676
least,45.61919614620638
leave,49.76294301252983
ledge,60.47755340809465
leech,58.99625596765392
leeks,61.6763178503989
leery,53.096234200201884
lefty,57.13080535698236
legal,44.41989882347519
leger,60.60697036333542
leggy,68.7470779771189
legit,59.06537354072472
lemma,57.22096521095752
lemon,58.41717816539216
lemur,65.71503281903958
lends,54.8608445441149
lento,62.60995544784496
leper,59.929468712897204
levee,51.68532719884628
level,44.3158632939204
lever,56.01916880323775
levin,59.0215002721753
liars,57.95137474354675
libel,51.35192298881848
libra,67.15399022239325
licks,67.77253667160268
liege,65.25360886233506
liens,43.62886648757273
lifer,58.11977233439307
lifts,55.40286487369038
light,49.954727889959045
liked,60.88977138561622
liken,59.42947143712587
likes,60.33829980526644
lilac,60.87221414050077
limas,70.00467184515512
limbo,51.03440598127744
limbs,60.300945047221234
limes,60.28948347154261
limit,48.86902771994598
limos,59.25621296769543
limps,62.18551212018315
lindy,69.58902662789997
lined,52.03784969358704
linen,52.15094306415295
liner,51.46252421987515
lines,47.03919696588519
lingo,62.3465172627629
links,46.22891405648378
lions,55.937014973260275
lipid,51.94550046343783
lippy,73.60886018250311
lists,44.730319737287566
litem,52.76781650319957
liter,50.58493676707876
lites,57.607168298330805
lithe,64.97661514276335
lived,50.39109573712103
liven,63.146551286909585
liver,50.34407901992111
lives,49.00329248317479
livid,55.706853358661185
llama,61.5194091528327
loads,53.924574038330746
loamy,66.2074178047322
loans,44.796648430586
loath,55.67378921194388
lobby,55.001020177734446
lobed,59.259614116243924
lobes,59.17452400198931
local,45.42327962595472
locks,56.110912753700916
locus,53.20084204575616
lodes,58.96708462806555
lodge,51.41984219507259
lofts,54.783260874961734
lofty,57.63214834925692
logan,59.2489135764842
logic,54.163913862729835
logos,51.34056583464239
lolly,71.02580170823578
loner,56.09209148019959
longs,59.45445510931937
looks,56.433792744661844
looms,55.88296772826904
loony,68.96325316353088
loops,60.52358882311398
loopy,70.25178388091855
loose,57.56948388745599
lopes,65.79155835647819
loran,53.90101442606199
lords,56.97345732463032
loris,63.979099395639075
lorry,55.306167297203444
loser,56.87152066053578
loses,54.94578931385668
lotto,53.6006599568356
lotus,56.87372914127953
lough,61.765173848830145
louie,67.47299191825316
louis,59.06835727581043
loupe,63.63333566017511
louse,61.21048957605353
lousy,58.51850342318801
louts,64.40862472189775
loved,60.272513914845014
lover,61.6362919682401
loves,63.781635686938884
lower,46.02787618367646
lowly,59.95913386285744
loyal,55.81197015780745
lucid,62.58103336106022
lucks,73.58125952033673
lucky,64.65252636323223
luger,56.26523588238972
lumen,56.30000186362336
lumps,61.661066353038784
lumpy,66.36926458968068
lunar,56.56095978226161
lunch,57.77445135054782
lunge,63.16249376369632
lungs,56.86907908234309
lupus,52.08659842362477
lurch,57.950058920418925
lured,55.52073669520712
lures,58.24637245802322
lurid,59.3425735882445
lurks,61.96360093537855
lusty,67.40958159730077
lutes,64.68362502757056
lycra,62.95028650817956
lying,55.3301576414387
lymph,56.44248440747618
lynch,54.97456363353558
lyric,61.859818382683486
macaw,64.4006467542564
macho,64.82335444086928
macht,59.0738953805078
macks,68.74796654985576
macro,50.80925834922131
madam,62.95871908546465
madly,67.64638843192958
madre,63.05282479351364
mafia,49.802497412512615
mages,60.24351127303313
magic,60.43852222579613
magma,55.518694268228465
maids,57.771406308651976
mails,51.354874606818285
mains,51.54074245808736
maize,51.86855829227929
major,44.6685131003259
maker,49.30340890088605
makes,52.36271453747586
males,54.22748939180549
malts,57.92708281515948
mamba,67.43998844499146
mambo,61.59083073917235
mamma,70.29305791463972
mandy,64.79983011379969
maned,67.41167512234313
manes,62.012458749621835
mange,57.666445345984776
mango,58.01126064610358
mangy,70.45009188544715
mania,56.04365344821302
manic,58.61731357370156
manly,68.84439838700966
manna,58.68216380927234
manor,54.0790251590449
manos,61.64541179662177
manta,63.09739112423732
manus,62.31085947255353
maple,55.38215086306069
march,48.29775404225125
mares,53.347891631904496
marge,65.57391096712509
maria,55.45460468016839
marks,48.99150039255177
marry,58.36968116837308
marsh,54.97775049650386
maser,56.808744288300176
masks,53.1534498041418
mason,49.55768621430357
massa,63.3272563561162
masse,53.98262934852007
masts,51.5970902586717
match,49.33802396720627
mated,58.950895030493584
mater,55.996330842698725
mates,57.71527154261018
matey,69.19268154819464
matte,51.82695192947184
maund,59.10853779765966
mauve,63.98941327395319
maven,57.52255178971625
maxim,58.71394375392674
maxis,59.14048013770994
maybe,62.2907823044089
mayor,50.31187212959814
mazes,59.23213510213181
meads,59.02374187796775
meals,52.41828653135491
mealy,64.80672347159721
means,50.62162163268259
meant,50.609663323860744
meany,69.98499444501633
meats,52.63860189363268
meaty,63.704332064629725
mecca,57.4804038641398
medal,53.02652425422827
media,44.85588375121345
medic,54.70866869618468
meets,48.8493819848739
melba,62.703511070743716
melee,49.55983067549703
melon,60.10897074698812
melts,60.329605087411124
memos,51.4877085177177
menus,55.77402554368858
mercy,52.92012108182438
merge,48.42439049340696
merit,50.74754421394461
merle,63.11634583114732
merry,60.623915042859934
messy,55.48020522721214
metal,46.68433303850775
meter,45.61205414102409
metis,56.59373113788074
metro,46.42847187749795
mezzo,61.527764390278506
micro,52.920737285948704
midge,58.73718020090091
midst,50.535010808866424
might,52.095882340001864
mikes,58.84386570699304
milch,62.20543220046887
miler,55.75138790389788
miles,46.483386435314586
milks,62.76370559729183
milky,65.31508341234783
mille,57.710363032099956
mimic,61.694204478937266
mince,60.51623302433507
minds,55.23475448427793
mined,49.72094242982723
miner,50.63910434418371
mines,46.74618588008833
minis,61.275323593006625
minke,59.301297596967174
minks,60.843439402788675
minny,69.83303461518429
minor,49.38271044692328
mints,58.91450815449317
minus,53.79813992497621
mired,51.59075978898203
mires,54.95260690990618
mirth,65.7280971594563
miser,57.85544903007075
missy,62.81798430341759
misty,58.2526113977586
mitch,64.01593143961065
miter,54.90881268401347
mites,54.345357683259145
mitts,63.25737120475063
mixed,47.31642962223373
mixer,53.133414305604745
mixes,55.603416063146284
mixup,58.22731339847992
moans,63.32112534216047
moats,59.6907935540099
mocha,62.81182463346303
mocks,65.48721296561266
modal,54.04980534061715
model,50.11095175699786
modem,53.54980094666134
modes,49.94048452297405
modus,56.100680262523895
mogul,60.984134906647895
moist,58.260855613077354
molds,55.479542201239575
moldy,59.92391504352805
moles,56.06086300088971
molly,66.89645265847335
momma,72.25418295447324
mommy,70.61561215936783
monde,54.11995204134461
mondo,61.4590184929174
money,52.001159965531436
monks,53.83095418306816
monte,58.10594229630625
month,43.975808108108545
monty,62.67330607830672
moody,61.256958097022306
moons,62.56759591563903
moors,58.36942175709967
moose,61.47921422381319
moots,60.388911956075475
moped,57.83644837786764
moral,55.01275744503921
moray,66.16603450538591
morel,61.27051492282736
mores,58.25833910330027
moron,67.57188703578649
morph,63.86689766711691
morse,60.868204410919226
moses,62.78254666119082
mosey,67.92074117713847
motel,49.85162316926156
motes,60.182162612931556
moths,56.58913295223729
motif,58.446593572900575
motor,48.526679377519514
motte,55.872124388887
motto,55.31193464442448
mound,55.69530196613639
mount,49.58975720717482
mourn,54.53655044212838
mouse,56.42295803527787
mousy,69.85490836829742
mouth,59.036172964114805
moved,50.86879863284666
mover,58.97324774387148
moves,58.38375016157501
movie,57.579506622538425
mowed,57.464572768111104
mower,56.281463854509795
moxie,63.46093157471235
mucky,70.81085117643715
mucus,65.38299815056692
muddy,58.47114532606075
muffs,64.96471692400334
muggy,62.89440296230992
mulch,60.73145578935935
mules,58.939754571154424
mumbo,71.20533138288042
mummy,65.84050646131446
munch,71.11374777484633
mural,54.102908405672906
murky,58.16903551591832
mused,65.62456249467147
muses,67.71719043947925
mushy,66.74613766057129
music,55.822288623622896
musky,66.49474679321364
musty,60.03145138778348
muted,57.26642594902383
mutes,62.79030151070617
muzak,71.05282117609437
muzzy,76.64449007213145
mylar,59.240411874879555
myrrh,62.046938667127
myths,54.200266268815554
nacho,66.68588305193572
nadir,53.43827700761421
nails,55.98176846669392
naive,58.62585503703987
naked,57.49324505434045
named,49.240897323831724
namer,64.37716055958474
names,46.481704951260895
nancy,59.901075505224895
nanny,59.433329331380506
narco,51.89187244841169
nasal,54.909998197289774
nasty,53.59084314713759
natal,53.4003348424791
natty,62.731493346075936
naval,48.347381948435654
navel,60.49154588924968
nazis,57.391878365623924
nears,50.53131086852745
necks,63.191322947423416
needs,46.26628644752651
needy,52.42299702202279
negro,58.358927605817016
nelly,69.72149915130743
neons,59.69303432664302
nerds,62.8993391698058
nerdy,66.3831281825447
nerve,49.940353307005424
nervy,60.853256497792756
nests,54.832755491799276
never,50.76989272293277
newer,50.41164900084452
newly,50.723805510680236
newts,65.02871144256429
nexus,52.98009271021954
nicer,62.13254139933845
niche,50.92080113203189
nicks,59.44033236771843
niece,58.44682601184361
nifty,60.01167941625744
niger,57.4307082246225
night,49.46907403323174
nines,58.67778099057587
ninja,59.08023956718624
ninny,71.85213200743878
ninth,49.40647943235482
nippy,65.30677123902514
nitro,54.31305852562353
nitty,62.44935406809013
nixed,57.42866476495892
noble,56.40185091899306
nobly,62.48007177561222
nodes,49.080047614129796
noise,48.968163620428044
noisy,54.84605638065533
nomad,54.35278155690961
nonce,63.1523293143556
nooks,61.519962759491264
noose,56.0578664052118
norma,60.249458540923676
norms,50.589845836031664
north,45.245485328223964
nosed,61.385444794244506
noses,60.19217325671945
notch,56.952430719832904
noted,43.20489849981702
notes,44.90454913658537
nouns,58.75377023583877
novel,48.07463445807727
nudes,61.76474557774513
nudge,63.710515845590706
nukes,61.38143523818623
nurse,51.569999854088366
nutty,65.99147429624512
nylon,52.9785926638519
nymph,65.0134763604062
oasis,54.583634106923405
oaths,52.359319146310916
obese,51.40962740137868
obeys,62.70489336176962
occur,50.68478476236294
ocean,51.50404096413635
octet,52.88759612715875
odder,61.471574372688934
oddly,63.93609858639806
odors,50.970163502837124
offer,49.338244516659984
often,47.05259980588633
oiled,59.38610242259077
oiler,55.98585974177037
okays,59.124985141549885
olden,58.84348926317426
older,48.40867963522844
oldie,60.874232407169536
olive,53.946804690590284
ollie,63.341979117620596
omega,55.01378146904789
omens,56.44257110213388
omits,52.33500028461309
onion,53.7892929897721
onset,45.86062616528246
oomph,69.74773981678811
opens,50.72862111175998
opera,52.281726270117986
opine,59.38976112274146
opium,53.90588986889212
opted,49.60303264202153
optic,52.88781085894158
orbit,54.17348055524532
orcas,57.217934353950085
order,44.516746270474385
organ,51.33553916116662
ortho,51.451508410169154
oscar,57.54822059177857
other,43.425479671169306
otter,58.93356850853526
ought,58.15545694069492
ounce,54.924220380574866
outdo,62.58707149871367
outed,55.97696467316379
outer,51.729656654296875
outgo,59.63779194808619
ovary,56.535097829398296
ovens,49.632549244767745
overt,52.09490080999125
ovoid,65.87986012805142
owing,48.65197637189726
owned,45.5019793751388
owner,47.406441894223306
oxbow,59.940560561841494
oxide,48.00358281579163
ozone,46.96780287970961
paced,51.195165339699045
pacer,53.66359710186339
paces,56.91571330620833
pacey,58.37124369063083
packs,57.046802296261575
